OTTime,OTCity,OTName,OTIndex,OTReviewCount,OTPrice,OTCuisine,OTLongitude,OTLatitude,OTAddress,OTPhoneNumber,OTMeanRating,OT1,OT2,OT3,OT4,OT5,OTLink,TATime,TACity,TAName,TAReviewCount,TAPrice,TACuisine,TALongitude,TALatitude,TAAddress,TAPhoneNumber,TARanking,TAMeanRating,TA1,TA2,TA3,TA4,TA5,TALink
Fri 25 Mar 2016 18:57:39,SanFran,Daily Grill - San Francisco,193,1624,3,ContemporaryAmerican,-122.409014,37.787292,"347 Geary StreetSan Francisco, CA  94102",4156165000,3.9668,38,100,261,705,521,/daily-grill-san-francisco,Thu 03 Mar 2016 12:50:18,SanFran,Daily Grill,895,4,Contemporary,-122.40889,37.787148,"347 Geary St, San Francisco, CA 94102  (Powell St.) ",14156165000,109,4.019,21,41,129,413,291,/Restaurant_Review-g60713-d360105-Reviews-Daily_Grill-San_Francisco_California.html
Fri 25 Mar 2016 18:57:51,SanFran,Hyde Street Seafood House & Raw Bar,310,493,2,Seafood,-122.418234,37.794794,"1509 Hyde StreetSan Francisco, CA  94109",4159313474,3.8442,23,46,93,185,173,/hyde-street-seafood-house-and-raw-bar,Thu 03 Mar 2016 15:38:46,SanFran,Hyde Street Seafood House and Raw Bar,147,3,American,-122.4184,37.794674,"1509 Hyde St, San Francisco, CA 94109-3113  (Jackson) ",4159313474,906,4.1497,10,3,13,50,71,/Restaurant_Review-g60713-d370449-Reviews-Hyde_Street_Seafood_House_and_Raw_Bar-San_Francisco_California.html
Fri 25 Mar 2016 18:57:58,SanFran,Sauce: Belden,590,235,2,American,-122.403753,37.791548,"56 Belden PlaceSan Francisco, CA  94104",4153978800,4.1667,2,11,29,101,97,/sauce-belden,Thu 03 Mar 2016 16:20:54,SanFran,Sauce,70,3,American,-122.40376,37.79154,"56 Belden Pl, San Francisco, CA  (Off Kearney Between Bush & Pine) ",4153978800,466,4.0286,3,1,6,41,19,/Restaurant_Review-g60713-d3652321-Reviews-Sauce-San_Francisco_California.html
Fri 25 Mar 2016 18:58:03,SanFran,Le Zinc,371,567,2,French,-122.433235,37.7511,"4063 24th StreetSan Francisco, CA  94114",4156479400,3.7982,15,68,93,223,161,/le-zinc,Thu 03 Mar 2016 14:39:27,SanFran,Le Zinc,58,3,French,-122.43326,37.751225,"4063 24th St, San Francisco, CA 94114-3715  (Castro & Noe) ",4156479400,658,4.2931,0,3,8,16,31,/Restaurant_Review-g60713-d368822-Reviews-Le_Zinc-San_Francisco_California.html
Fri 25 Mar 2016 18:58:05,SanFran,Pier Market Seafood Restaurant - Pier 39 SF,525,207,2,Seafood,-122.410097,37.809309,"Pier 39San Francisco, CA  94133",4159897437,3.875,5,25,43,89,78,/pier-market-seafood-restaurant-pier-39-sf,Thu 03 Mar 2016 13:22:25,SanFran,Pier Market,984,2,American,-122.41048,37.809914,"39 PIier #103, San Francisco, CA 94133-1010  (Embarcadero) ",4159897437,84,4.1218,14,32,141,431,367,/Restaurant_Review-g60713-d480544-Reviews-Pier_Market-San_Francisco_California.html
Fri 25 Mar 2016 18:58:20,SanFran,Fresca - 24th Street,258,734,2,Peruvian,-122.430696,37.751253,"3945 24th StreetSan Francisco, CA  94114",4156950549,3.8066,26,67,147,308,212,/fresca-24th-street,Thu 03 Mar 2016 17:02:57,SanFran,Fresca - 24th Street,58,3,Peruvian,-122.4307,37.751324,"3945 24th Street, San Francisco, CA 94114  (Noe & Sanchez) ",4156950549,818,4.1207,1,3,5,28,21,/Restaurant_Review-g60713-d1014452-Reviews-Fresca_24th_Street-San_Francisco_California.html
Fri 25 Mar 2016 18:58:32,SanFran,Hops & Hominy,304,557,2,Southern,-122.40572,37.789438,"1 Tillman PlaceSan Francisco, CA  94108",4153736341,3.9396,13,38,80,183,166,/hops-and-hominy,Thu 03 Mar 2016 15:53:00,SanFran,Hops and Hominy,217,3,American,-122.405785,37.78925,"1 Tillman Place, San Francisco, CA  (Grant & Sutter) ",4153736341,169,4.2074,2,5,31,87,92,/Restaurant_Review-g60713-d3220437-Reviews-Hops_and_Hominy-San_Francisco_California.html
Fri 25 Mar 2016 18:58:38,SanFran,Dragon Beaux,204,11,2,Chinese,-122.480699,37.780508,"5700 Geary Blvd.San Francisco, CA  94109",4153338899,3.5455,0,1,6,1,3,/dragon-beaux,Thu 03 Mar 2016 16:08:21,SanFran,Dragon Beaux,16,NotFound,Chinese,-122.4807,37.780506,"5700 Geary Blvd, San Francisco, CA 94121 ",4153338899,1404,3.6875,1,0,4,9,2,/Restaurant_Review-g60713-d7747195-Reviews-Dragon_Beaux-San_Francisco_California.html
Fri 25 Mar 2016 18:58:45,SanFran,Dirty Habit,195,147,2,Californian,-122.405678,37.78562,"12 Fourth St.San Francisco, CA  94103",4153481555,3.8938,11,10,26,51,62,/dirty-habit,Thu 03 Mar 2016 11:55:10,SanFran,Dirty Habit,58,NotFound,American,-122.40582,37.785275,"12 4th St., Hotel Palomar, San Francisco, CA 94103 ",4153481555,865,3.7414,2,7,13,18,18,/Restaurant_Review-g60713-d7196241-Reviews-Dirty_Habit-San_Francisco_California.html
Fri 25 Mar 2016 18:58:50,SanFran,Le Central,366,1021,2,French,-122.405025,37.790452,"453 Bush St.San Francisco, CA  94108",4153912233,3.8452,32,109,182,382,335,/le-central,Thu 03 Mar 2016 10:36:25,SanFran,Le Central,139,3,French,-122.40506,37.790543,"453 Bush St, San Francisco, CA 94108 ",4153912233,355,4.0791,7,8,12,52,60,/Restaurant_Review-g60713-d480568-Reviews-Le_Central-San_Francisco_California.html
Fri 25 Mar 2016 18:59:26,SanFran,Fish & Farm,241,1105,2,American,-122.400716,37.79511,"424 Clay St.San Francisco, CA  94111",4154743474,3.5304,65,149,262,415,229,/fish-and-farm,Thu 03 Mar 2016 12:24:21,SanFran,Fish & Farm,3,NotFound,NotFound,-122.40063,37.79509,"424 Clay Street, San Francisco, CA 94111 ",NotFound,3420,2.8,1,1,2,0,1,/Restaurant_Review-g60713-d9781867-Reviews-Fish_Farm-San_Francisco_California.html
Fri 25 Mar 2016 18:59:44,SanFran,3rd Cousin,8,112,3,Californian,-122.413711,37.739189,"919 Cortland AveSan Francisco, CA  94110",4158143709,4.2946,0,8,13,29,62,/3rd-cousin,Thu 03 Mar 2016 14:20:10,SanFran,3rd Cousin,4,NotFound,American,-122.41371,37.73919,"919 Cortland Avenue, San Francisco, CA 94110 ",14155337189,1351,4.5,0,0,0,2,2,/Restaurant_Review-g60713-d7085707-Reviews-3rd_Cousin-San_Francisco_California.html
