Time,City,Name,ReviewCount,Price,Cuisine,Longitude,Latitude,Address,PhoneNumber,Ranking,MeanRating,1,2,3,4,5,Link
Thu 03 Mar 2016 01:29:48,NewYork,Brooklyn Diner,1477,3,American,-73.98075,40.765335,"212 West 57th Street, New York City, NY 10019 ",2129771957,304,4.0819,45,65,207,567,593,/Restaurant_Review-g60763-d457805-Reviews-Brooklyn_Diner-New_York_City_New_York.html
Thu 03 Mar 2016 01:30:14,NewYork,Hale & Hearty Soups,23,NotFound,American,-73.98717,40.75336,"1410 Broadway, New York City, NY 10018 ",2123541199,3067,4.5652,0,0,1,8,14,/Restaurant_Review-g60763-d1747662-Reviews-Hale_Hearty_Soups-New_York_City_New_York.html
Thu 03 Mar 2016 01:30:25,NewYork,Mi Tierra,NotFound,NotFound,NotFound,-73.952065,40.82493,"3485 Broadway, #3, New York City, NY 10031 ",2124913300,9350,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d4616914-Reviews-Mi_Tierra-New_York_City_New_York.html
Thu 03 Mar 2016 01:30:52,NewYork,Dorsia,9,NotFound,NotFound,-73.99066,40.739006,"5 E 19th St, New York City, NY 10003 ",646.480.6046,5546,4.2222,1,0,1,1,6,/Restaurant_Review-g60763-d4729300-Reviews-Dorsia-New_York_City_New_York.html
Thu 03 Mar 2016 01:30:59,NewYork,Soba Nippon,84,4,Japanese,-73.9773,40.760384,"19 W 52nd St, New York City, NY 10019  (Between 5th and 6th Avenues) ",2124892525,1132,4.3214,0,1,9,36,38,/Restaurant_Review-g60763-d424540-Reviews-Soba_Nippon-New_York_City_New_York.html
Thu 03 Mar 2016 01:31:06,NewYork,Hale & Hearty Soups,15,NotFound,Pub,-73.98291,40.76054,"745 7th Ave, New York City, NY 10019 ",2122219666,3440,4.6,0,0,1,4,10,/Restaurant_Review-g60763-d4370036-Reviews-Hale_Hearty_Soups-New_York_City_New_York.html
Thu 03 Mar 2016 01:31:13,NewYork,Pergola,15,NotFound,Mediterranean,-73.98585,40.753464,"109 W 39th St, New York City, NY 10018 ",2127682211,3538,4.3333,0,0,2,6,7,/Restaurant_Review-g60763-d5106201-Reviews-Pergola-New_York_City_New_York.html
Thu 03 Mar 2016 01:31:32,NewYork,Spring Street,21,4,American,-74.00992,40.726063,"325 Spring St., (Greenwich & Washington Sts.), New York City, NY 10013 ",2124141344,4515,4.5238,0,0,3,4,14,/Restaurant_Review-g60763-d494398-Reviews-Spring_Street-New_York_City_New_York.html
Thu 03 Mar 2016 01:31:44,NewYork,PS Burgers,5,NotFound,NotFound,-74.00335,40.73024,"35 Carmine St, New York City, NY 10014-4429 ",6469984685,6800,4.4,0,0,1,1,3,/Restaurant_Review-g60763-d4921719-Reviews-PS_Burgers-New_York_City_New_York.html
Thu 03 Mar 2016 01:32:14,NewYork,Pizzaiolo Emigrante,5,NotFound,Italian,-73.98146,40.782166,"2161 Broadway, New York City, NY ",NotFound,6606,4.0,0,0,1,3,1,/Restaurant_Review-g60763-d3454199-Reviews-Pizzaiolo_Emigrante-New_York_City_New_York.html
Thu 03 Mar 2016 01:32:35,NewYork,Golden Unicorn Restaurant,288,2,Chinese,-73.997246,40.713684,"18 E Broadway, New York City, NY 10002-6803 ",2129410911,1187,3.7716,26,17,31,138,77,/Restaurant_Review-g60763-d457884-Reviews-Golden_Unicorn_Restaurant-New_York_City_New_York.html
Thu 03 Mar 2016 01:32:47,NewYork,Food Court,46,NotFound,Pizza,-73.98881,40.758556,"698, 8th Avenue, New York City, NY ",NotFound,2455,3.8043,0,1,17,18,10,/Restaurant_Review-g60763-d3643072-Reviews-Food_Court-New_York_City_New_York.html
Thu 03 Mar 2016 01:33:00,NewYork,Langan's Bar & Restaurant,401,NotFound,American,-73.98382,40.75869,"150 W 47th St, between 6th and 7th Avenues, New York City, NY 10036 ",2128695482,390,4.0723,15,10,56,170,150,/Restaurant_Review-g60763-d424442-Reviews-Langan_s_Bar_Restaurant-New_York_City_New_York.html
Thu 03 Mar 2016 01:33:12,NewYork,Panera Bread,93,NotFound,American,-73.98206,40.75186,"452 5th Ave, New York City, NY 10018 ",2129386950,1628,3.8817,4,4,17,42,26,/Restaurant_Review-g60763-d5066123-Reviews-Panera_Bread-New_York_City_New_York.html
Thu 03 Mar 2016 01:33:30,NewYork,U Like Garden,NotFound,NotFound,NotFound,-73.96323,40.79838,"917 Columbus Ave, New York City, NY 10025 ",2126663399,9069,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d4370430-Reviews-U_Like_Garden-New_York_City_New_York.html
Thu 03 Mar 2016 01:33:40,NewYork,Fiamma Osteria,25,4,Italian,-74.00367,40.72539,"206 Spring St, New York City, NY 10012-3601 ",2126530100,7490,4.0,2,2,1,9,11,/Restaurant_Review-g60763-d423319-Reviews-Fiamma_Osteria-New_York_City_New_York.html
Thu 03 Mar 2016 01:33:55,NewYork,Amsterdam Restaurant & Tapas Lounge,13,3,Latin,-73.95943,40.80904,"1207 Amsterdam Ave, New York City, NY 10027-7007  (119th Street and Amsterdam) ",2126626330,7785,3.1538,2,1,4,5,1,/Restaurant_Review-g60763-d479381-Reviews-Amsterdam_Restaurant_Tapas_Lounge-New_York_City_New_York.html
Thu 03 Mar 2016 01:34:07,NewYork,Shanghai Cafe,182,2,Chinese,-73.99723,40.717266,"100 Mott Street, New York City, NY 10001 ",2129663988,1876,3.978,15,6,17,74,70,/Restaurant_Review-g60763-d477490-Reviews-Shanghai_Cafe-New_York_City_New_York.html
Thu 03 Mar 2016 01:34:17,NewYork,Les Halles,1281,3,French,-73.983604,40.74356,"411 Park Ave South, New York City, NY 10016-8405  (29th Street) ",12126794111,391,3.9571,44,80,204,513,441,/Restaurant_Review-g60763-d502640-Reviews-Les_Halles-New_York_City_New_York.html
Thu 03 Mar 2016 01:34:42,NewYork,Boca Chica Restaurant,1,NotFound,NotFound,-73.869965,40.751617,"96-20 37th Ave, New York City, NY 11368 ",3472422226,7128,4.0,0,0,0,1,0,/Restaurant_Review-g60763-d5092992-Reviews-Boca_Chica_Restaurant-New_York_City_New_York.html
Thu 03 Mar 2016 01:34:52,NewYork,Luna Piene,7,4,Italian,-73.96715,40.75676,"E. 53rd at 2nd Ave, New York City, NY 10022 ",NotFound,5655,4.0,0,2,0,1,4,/Restaurant_Review-g60763-d812250-Reviews-Luna_Piene-New_York_City_New_York.html
Thu 03 Mar 2016 01:35:05,NewYork,Subway,21,NotFound,NotFound,-73.97481,40.76423,"13 W 58th St, New York City, NY 10019-1601 ",2125861618,4480,3.8095,2,0,4,9,6,/Restaurant_Review-g60763-d5084147-Reviews-Subway-New_York_City_New_York.html
Thu 03 Mar 2016 01:35:17,NewYork,Plenty Cafe,8,NotFound,NotFound,-73.95539,40.77635,"1457 3rd Ave, New York City, NY 10028-1917 ",2126282110,6592,4.0,0,0,2,4,2,/Restaurant_Review-g60763-d2538512-Reviews-Plenty_Cafe-New_York_City_New_York.html
Thu 03 Mar 2016 01:35:37,NewYork,Zhong Hua Restaurant,2,NotFound,Asian,-73.96402,40.79467,"23 W 100th St, New York City, NY 10025-4842 ",2129323377,8080,4.0,0,0,1,0,1,/Restaurant_Review-g60763-d423760-Reviews-Zhong_Hua_Restaurant-New_York_City_New_York.html
Thu 03 Mar 2016 01:35:50,NewYork,Congee Bowery Restaurant and Bar,10,NotFound,Chinese,-73.99328,40.721222,"207 Bowery, New York City, NY 10002 ",2127662828,7815,3.3,1,2,1,5,1,/Restaurant_Review-g60763-d5484374-Reviews-Congee_Bowery_Restaurant_and_Bar-New_York_City_New_York.html
Thu 03 Mar 2016 01:36:12,NewYork,Brandon's Sake House SoHo,NotFound,NotFound,Japanese,-74.00385,40.721104,"357 Canal ST, New York City, NY 10013 ",7182345678,9679,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d4554069-Reviews-Brandon_s_Sake_House_SoHo-New_York_City_New_York.html
Thu 03 Mar 2016 01:36:25,NewYork,12 Chairs,110,2,Mediterranean,-74.0025,40.72761,"56 Macdougal St, New York City, NY 10012 ",2122548640,875,4.3818,1,1,7,47,54,/Restaurant_Review-g60763-d533199-Reviews-12_Chairs-New_York_City_New_York.html
Thu 03 Mar 2016 01:36:40,NewYork,Sun Sai Gai,52,NotFound,Chinese,-73.99934,40.7175,"220 Canal Street, New York City, NY 10013-4194 ",2129647256,7951,3.4808,5,2,20,13,12,/Restaurant_Review-g60763-d534662-Reviews-Sun_Sai_Gai-New_York_City_New_York.html
Thu 03 Mar 2016 01:36:52,NewYork,Moonstruck Eatery,6,NotFound,NotFound,-73.98219,40.72826,"167 Avenue A, New York City, NY 10009 ",16469645655,6339,3.8333,0,1,1,2,2,/Restaurant_Review-g60763-d8755429-Reviews-Moonstruck_Eatery-New_York_City_New_York.html
Thu 03 Mar 2016 01:37:08,NewYork,Blue Olive Market,5,NotFound,Mediterranean,-73.97439,40.749683,"210 East 41 Street, New York City, NY 10017 ",12129220991,6729,3.8,0,0,1,4,0,/Restaurant_Review-g60763-d6895322-Reviews-Blue_Olive_Market-New_York_City_New_York.html
Thu 03 Mar 2016 01:37:28,NewYork,Qdoba Mexican Grill,4,NotFound,Mexican,-73.99027,40.741554,"12 W 23rd St, Frnt 1, New York City, NY 10010 ",2122069942,7303,4.0,0,0,0,4,0,/Restaurant_Review-g60763-d3315072-Reviews-Qdoba_Mexican_Grill-New_York_City_New_York.html
Thu 03 Mar 2016 01:37:36,NewYork,Taco Bandito,3,NotFound,Mexican,-73.99702,40.747345,"325 8th Ave, New York City, NY 10001 ",2129895518,4406,5.0,0,0,0,0,3,/Restaurant_Review-g60763-d4966729-Reviews-Taco_Bandito-New_York_City_New_York.html
Thu 03 Mar 2016 01:37:44,NewYork,Sotto 13,62,4,Italian,-73.99917,40.737236,"140 W 13th Street, (Btwn 6th & 7th Ave), New York City, NY 10011  (6th & 7th Ave) ",12126471001,1201,4.4355,0,1,7,18,36,/Restaurant_Review-g60763-d3660980-Reviews-Sotto_13-New_York_City_New_York.html
Thu 03 Mar 2016 01:38:10,NewYork,Club Macanudo,65,4,American,-73.9694,40.765835,"26 E. 63rd St., New York City, NY 10065 ",2127528200,1875,4.3231,0,3,6,23,33,/Restaurant_Review-g60763-d423812-Reviews-Club_Macanudo-New_York_City_New_York.html
Thu 03 Mar 2016 01:38:20,NewYork,Inday,8,NotFound,NotFound,-73.98941,40.7437,"1133 Broadway, Between 26th Street & 25th Street Flatiron, New York City, NY 10010 ",9175215012,4022,4.375,0,1,0,2,5,/Restaurant_Review-g60763-d8598988-Reviews-Inday-New_York_City_New_York.html
Thu 03 Mar 2016 01:38:28,NewYork,New Pizza Town II,24,NotFound,Pizza,-73.99292,40.748543,"360 7th Ave, Frnt 1, New York City, NY 10001 ",2126959229,3309,4.125,0,0,3,15,6,/Restaurant_Review-g60763-d5049515-Reviews-New_Pizza_Town_II-New_York_City_New_York.html
Thu 03 Mar 2016 01:38:36,NewYork,The Squeeze,NotFound,1,Vegan,-74.007034,40.73921,"52 Gansevoort Street, New York City, NY 10014 ",NotFound,9567,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d8723871-Reviews-The_Squeeze-New_York_City_New_York.html
Thu 03 Mar 2016 01:39:02,NewYork,Justinos Pizzeria,25,NotFound,Italian,-73.988304,40.769444,"881 10TH Ave, New York City, NY 10019 ",12125821222,2458,4.48,0,1,1,8,15,/Restaurant_Review-g60763-d3781389-Reviews-Justinos_Pizzeria-New_York_City_New_York.html
Thu 03 Mar 2016 01:39:15,NewYork,Maza,1,NotFound,Cafe,-74.00285,40.730015,"30 Carmine Street, New York City, NY ",2125802303,4996,5.0,0,0,0,0,1,/Restaurant_Review-g60763-d7622628-Reviews-Maza-New_York_City_New_York.html
Thu 03 Mar 2016 01:39:28,NewYork,Caridad Restaurant,NotFound,NotFound,NotFound,-73.933205,40.795338,"455 E 116th St, New York City, NY 10029 ",9174928600,10118,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d5051049-Reviews-Caridad_Restaurant-New_York_City_New_York.html
Thu 03 Mar 2016 01:39:54,NewYork,Trinity Link,NotFound,NotFound,Pub,-73.99904,40.71525,"43 Mott St, New York City, NY 10013 ",2126930004,9319,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d4279950-Reviews-Trinity_Link-New_York_City_New_York.html
Thu 03 Mar 2016 01:40:04,NewYork,Trading Post,75,4,American,-74.00409,40.706,"170 John St, New York City, NY 10038  (South Street) ",6463703337,1482,4.1333,1,0,15,31,28,/Restaurant_Review-g60763-d4324483-Reviews-Trading_Post-New_York_City_New_York.html
Thu 03 Mar 2016 01:40:15,NewYork,Cevich,10,NotFound,Peruvian,-73.99196,40.73636,"21 E 15th Street, New York City, NY 10003 ",212.242.4976,5333,4.0,0,1,1,5,3,/Restaurant_Review-g60763-d6641561-Reviews-Cevich-New_York_City_New_York.html
Thu 03 Mar 2016 01:40:25,NewYork,Champion Pizza,8,NotFound,Pizza,-73.98907,40.71921,"101 Ludlow Street, New York City, NY 10002 ",NotFound,6001,3.875,1,0,1,3,3,/Restaurant_Review-g60763-d8284977-Reviews-Champion_Pizza-New_York_City_New_York.html
Thu 03 Mar 2016 01:40:46,NewYork,Live Bait,83,3,American,-73.98834,40.7408,"14 East 23rd Street, New York City, NY 10010-4403 ",2123532400,1854,3.8554,4,2,16,41,20,/Restaurant_Review-g60763-d524535-Reviews-Live_Bait-New_York_City_New_York.html
Thu 03 Mar 2016 01:40:54,NewYork,Patty's Taco Truck,1,NotFound,Mexican,-73.975006,40.754887,"245-271 Park Ave, New York City, NY 10167 ",3472169362,7225,4.0,0,0,0,1,0,/Restaurant_Review-g60763-d4920926-Reviews-Patty_s_Taco_Truck-New_York_City_New_York.html
Thu 03 Mar 2016 01:41:14,NewYork,Arabesque,82,3,Mediterranean,-73.98314,40.74934,"4 East 36th Street, Between 5th & Madison, New York City, NY 10016 ",212.532.2210,2189,4.3171,3,1,7,27,44,/Restaurant_Review-g60763-d3210314-Reviews-Arabesque-New_York_City_New_York.html
Thu 03 Mar 2016 01:41:32,NewYork,Quan Sushi,24,NotFound,Japanese,-73.99626,40.72027,"375 Broome St, Frnt B, New York City, NY 10013-3960 ",2122263235,3526,4.2917,0,0,2,13,9,/Restaurant_Review-g60763-d426005-Reviews-Quan_Sushi-New_York_City_New_York.html
Thu 03 Mar 2016 01:41:44,NewYork,Austin's Cafe,3,NotFound,NotFound,-73.98151,40.747574,"10 Park Ave, New York City, NY 10016 ",2126831508,6046,4.3333,0,0,0,2,1,/Restaurant_Review-g60763-d4415565-Reviews-Austin_s_Cafe-New_York_City_New_York.html
Thu 03 Mar 2016 01:41:55,NewYork,Characters Grill,45,NotFound,Pub,-73.97866,40.761395,"243 W 54th St, New York, NY 10019, New York City, NY 10019 ",2124598904,2581,4.2,2,1,4,17,21,/Restaurant_Review-g60763-d7079519-Reviews-Characters_Grill-New_York_City_New_York.html
Thu 03 Mar 2016 01:42:06,NewYork,BCD Tofu House,98,4,Asian,-73.9861,40.747528,"17 West 32nd Street, New York City, NY 10079 ",2129671900,1228,4.0918,2,3,11,50,32,/Restaurant_Review-g60763-d1227351-Reviews-BCD_Tofu_House-New_York_City_New_York.html
Thu 03 Mar 2016 01:42:28,NewYork,Nitecap,5,NotFound,American,-73.98718,40.71991,"120 Rivington St, New York City, NY 10002 ",2124771771,4156,4.8,0,0,0,1,4,/Restaurant_Review-g60763-d6627466-Reviews-Nitecap-New_York_City_New_York.html
Thu 03 Mar 2016 01:42:43,NewYork,Keur Coumba Restaurant,1,NotFound,African,-73.95072,40.802753,"125 W 116th St, New York City, NY 10026 ",2128663900,7390,4.0,0,0,0,1,0,/Restaurant_Review-g60763-d9681001-Reviews-Keur_Coumba_Restaurant-New_York_City_New_York.html
Thu 03 Mar 2016 01:42:58,NewYork,Peix Bar de Mariscos,8,NotFound,Spanish,-73.9951,40.720245,"151 Elizabeth Street, New York City, NY 10013 ",2122190599,6797,4.0,1,0,0,4,3,/Restaurant_Review-g60763-d4323589-Reviews-Peix_Bar_de_Mariscos-New_York_City_New_York.html
Thu 03 Mar 2016 01:43:25,NewYork,Rice,7,NotFound,NotFound,-73.99331,40.72481,"292 Elizabeth St., New York City, NY ",2122265775,8266,3.2857,0,1,4,1,1,/Restaurant_Review-g60763-d807336-Reviews-Rice-New_York_City_New_York.html
Thu 03 Mar 2016 01:43:40,NewYork,Napoli Pizza and Pasta,4,NotFound,NotFound,-73.94431,40.79451,"152 E 110th St, New York City, NY 10029 ",2123691258,8307,3.0,1,1,0,1,1,/Restaurant_Review-g60763-d4817326-Reviews-Napoli_Pizza_and_Pasta-New_York_City_New_York.html
Thu 03 Mar 2016 01:43:52,NewYork,Jin Ramen Uws,5,NotFound,Japanese,-73.97695,40.78535,"462 Amsterdam Ave, New York City, NY 10024 ",6466570755,5440,4.1667,0,0,1,3,2,/Restaurant_Review-g60763-d8821053-Reviews-Jin_Ramen_Uws-New_York_City_New_York.html
Thu 03 Mar 2016 01:44:08,NewYork,Fuji Fankei,NotFound,NotFound,NotFound,-73.97073,40.757175,"150 E 52nd St, New York City, NY 10022 ",2129351164,10105,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d4331273-Reviews-Fuji_Fankei-New_York_City_New_York.html
Thu 03 Mar 2016 01:44:37,NewYork,Toloache,54,3,Mexican,-73.99953,40.72857,"205Thompson Street, New York City, NY 10012 ",12124200600,990,4.4444,0,1,0,27,26,/Restaurant_Review-g60763-d5994897-Reviews-Toloache-New_York_City_New_York.html
Thu 03 Mar 2016 01:44:55,NewYork,Daruma-Ya,3,NotFound,Japanese,-74.00998,40.72243,"428 Greenwich Street, New York City, NY 10013 ",2122740428,6874,4.3333,0,0,1,0,2,/Restaurant_Review-g60763-d6595435-Reviews-Daruma_Ya-New_York_City_New_York.html
Thu 03 Mar 2016 01:45:15,NewYork,TGIF NYC 761 7th Ave,102,NotFound,American,-73.98288,40.761078,"761 7th Avenue, New York City, NY 10019 ",2127678351,8663,2.7059,28,17,27,17,13,/Restaurant_Review-g60763-d5068026-Reviews-TGIF_NYC_761_7th_Ave-New_York_City_New_York.html
Thu 03 Mar 2016 01:45:31,NewYork,Cowgirl,148,3,American,-74.006454,40.733913,"519 Hudson St, New York City, NY 10014-2601 ",2126331133,1015,4.0541,3,3,31,57,54,/Restaurant_Review-g60763-d481117-Reviews-Cowgirl-New_York_City_New_York.html
Thu 03 Mar 2016 01:46:01,NewYork,Bar-Coastal NYC,4,NotFound,NotFound,-73.95667,40.77313,"1495 1st. Ave 78th St, New York City, NY 10075 ",2122886635,8174,3.75,0,1,0,2,1,/Restaurant_Review-g60763-d4088045-Reviews-Bar_Coastal_NYC-New_York_City_New_York.html
Thu 03 Mar 2016 01:46:28,NewYork,Toasties,21,NotFound,NotFound,-73.97551,40.75881,"23 E 51st St, New York City, NY 10022 ",2123717676,2332,4.2381,0,0,3,10,8,/Restaurant_Review-g60763-d6589443-Reviews-Toasties-New_York_City_New_York.html
Thu 03 Mar 2016 01:46:43,NewYork,O'Hanlon's,NotFound,NotFound,NotFound,-73.98288,40.73169,"349 E 14th St, New York City, NY 10003 ",2125337333,9314,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d4618535-Reviews-O_Hanlon_s-New_York_City_New_York.html
Thu 03 Mar 2016 01:47:02,NewYork,Don Pepe Pizza,25,NotFound,Italian,-73.9922,40.750072,"2 Penn Plz, New York City, NY 10121 ",2129674385,3687,4.08,1,0,3,13,8,/Restaurant_Review-g60763-d4399959-Reviews-Don_Pepe_Pizza-New_York_City_New_York.html
Thu 03 Mar 2016 01:47:20,NewYork,Measure,28,NotFound,NotFound,-73.98381,40.750114,"400 Fifth Avenue, New York City, NY 10018 ",212.613.8700,2850,4.0714,2,0,3,12,11,/Restaurant_Review-g60763-d7185002-Reviews-Measure-New_York_City_New_York.html
Thu 03 Mar 2016 01:47:41,NewYork,Lenny's Sub Shop,21,2,NotFound,-73.96663,40.75747,"1024 2nd Ave, New York City, NY 10022 ",2123555700,3825,4.6667,0,0,0,7,14,/Restaurant_Review-g60763-d1111620-Reviews-Lenny_s_Sub_Shop-New_York_City_New_York.html
Thu 03 Mar 2016 01:48:03,NewYork,The Jolly Monk,56,2,Bar,-73.9898,40.76231,"701 9th Avenue, New York City, NY 10019 ",16466570080,1793,3.931,2,2,9,30,15,/Restaurant_Review-g60763-d6915892-Reviews-The_Jolly_Monk-New_York_City_New_York.html
Thu 03 Mar 2016 01:48:20,NewYork,Upper Story,4,NotFound,Contemporary,-73.96638,40.7609,"979 Third Avenue, D&D Building, 14TH Floor, New York City, NY 10022 ",2126449394,5662,4.75,0,0,0,1,3,/Restaurant_Review-g60763-d3568585-Reviews-Upper_Story-New_York_City_New_York.html
Thu 03 Mar 2016 01:48:47,NewYork,Wild Horse,2,NotFound,NotFound,-73.9524,40.777267,"1629 2nd Avenue, Between 84th Street & 85th Street, New York City, NY 10028 ",NotFound,8482,3.0,0,0,2,0,0,/Restaurant_Review-g60763-d8393778-Reviews-Wild_Horse-New_York_City_New_York.html
Thu 03 Mar 2016 01:49:04,NewYork,Cold Process Coffee and Tea,NotFound,NotFound,NotFound,-74.1042,40.627445,"Pier 57, New York City, NY 10011 ",NotFound,10016,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d5208874-Reviews-Cold_Process_Coffee_and_Tea-New_York_City_New_York.html
Thu 03 Mar 2016 01:49:26,NewYork,Andavi,5,NotFound,Italian,-74.00407,40.73341,"91 Christopher St, New York City, NY 10014 ",2126049696,5627,4.2,1,0,0,0,4,/Restaurant_Review-g60763-d423246-Reviews-Andavi-New_York_City_New_York.html
Thu 03 Mar 2016 01:49:46,NewYork,Come Buy,NotFound,NotFound,Asian,-73.99761,40.73737,"108 W 14th Street, New York City, NY 10010 ",2122068488,9273,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d5545693-Reviews-Come_Buy-New_York_City_New_York.html
Thu 03 Mar 2016 01:50:06,NewYork,Il Postino,81,4,Italian,-73.967445,40.75375,"337 E. 49th St., New York City, NY 10017-7326  (between 1st and 2nd avenues) ",2126880033,3614,3.6173,9,10,13,20,29,/Restaurant_Review-g60763-d425703-Reviews-Il_Postino-New_York_City_New_York.html
Thu 03 Mar 2016 01:50:24,NewYork,Who's Cooking,NotFound,NotFound,NotFound,NotFound,NotFound,"14 Front St, New York City, NY 10519 ",9142773210,10174,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d6592045-Reviews-Who_s_Cooking-New_York_City_New_York.html
Thu 03 Mar 2016 01:50:43,NewYork,Ageha Sushi Restaurant,45,3,Japanese,-73.98856,40.764507,"767 9th Ave, New York City, NY 10019  (W. 52nd St.) ",2125818188,2835,3.9778,1,4,7,16,17,/Restaurant_Review-g60763-d4329086-Reviews-Ageha_Sushi_Restaurant-New_York_City_New_York.html
Thu 03 Mar 2016 01:51:04,NewYork,Club A Steakhouse,2326,4,Steakhouse,-73.96548,40.760193,"240 E 58th Street, New York City, NY 10022  (Between 2nd and 3rd Avenues) ",12126884190,9,4.6337,28,49,132,329,1788,/Restaurant_Review-g60763-d1236281-Reviews-Club_A_Steakhouse-New_York_City_New_York.html
Thu 03 Mar 2016 01:51:22,NewYork,Seis Vecinos Restaurant,1,NotFound,NotFound,-73.90617,40.812244,"812 E 149th St., New York City, NY 10455 ",7186848604,5215,5.0,0,0,0,0,1,/Restaurant_Review-g60763-d5208024-Reviews-Seis_Vecinos_Restaurant-New_York_City_New_York.html
Thu 03 Mar 2016 01:51:41,NewYork,Muscle Maker Grill Midtown East,NotFound,NotFound,American,-73.96516,40.75994,"1099 2nd Ave, New York City, NY 10022 ",6468959533,10200,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d7208388-Reviews-Muscle_Maker_Grill_Midtown_East-New_York_City_New_York.html
Thu 03 Mar 2016 01:52:15,NewYork,Mia Sushi & Steakhouse,2,NotFound,Steakhouse,-73.93146,40.85186,"1506 Saint Nicholas Avenue, New York City, NY ",1646699416,6534,4.5,0,0,0,1,1,/Restaurant_Review-g60763-d7622649-Reviews-Mia_Sushi_Steakhouse-New_York_City_New_York.html
Thu 03 Mar 2016 01:52:34,NewYork,Amsterdam Tavern,11,NotFound,Pub,-73.965866,40.80079,"938 Amsterdam Ave, New York City, NY 10025 ",2122808070,3991,4.2727,0,0,2,4,5,/Restaurant_Review-g60763-d6511392-Reviews-Amsterdam_Tavern-New_York_City_New_York.html
Thu 03 Mar 2016 01:52:56,NewYork,Long Grain,43,4,Asian,-73.97219,40.79374,"2534 Broadway, New York City, NY 10025 ",2126660888,3992,4.0,0,3,5,24,11,/Restaurant_Review-g60763-d2654047-Reviews-Long_Grain-New_York_City_New_York.html
Thu 03 Mar 2016 01:53:16,NewYork,Atlantic Grill at Lincoln Center,268,4,Sushi,-73.9817,40.772316,"49 West 64th St., New York City, NY 10023  (Between Broadway and Central Park West) ",2127874663,360,4.2313,4,5,25,125,109,/Restaurant_Review-g60763-d1992260-Reviews-Atlantic_Grill_at_Lincoln_Center-New_York_City_New_York.html
Thu 03 Mar 2016 01:53:43,NewYork,Tasties Caribbean American Restaurant,NotFound,NotFound,NotFound,-73.85488,40.836075,"2103 Starling Avenue, New York City, NY ",NotFound,9039,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d564901-Reviews-Tasties_Caribbean_American_Restaurant-New_York_City_New_York.html
Thu 03 Mar 2016 01:54:03,NewYork,Chiyoda Sushi,NotFound,NotFound,Sushi,-73.98066,40.752285,"16 E 41st St, New York City, NY 10017-6217 ",2124008880,10084,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d5103845-Reviews-Chiyoda_Sushi-New_York_City_New_York.html
Thu 03 Mar 2016 01:54:22,NewYork,Harry's Cafe & Steak,199,4,American,-74.00977,40.704613,"1 Hanover Sq, New York City, NY 10004  (Stone/Pearl) ",2127859200,709,4.2965,3,10,16,66,104,/Restaurant_Review-g60763-d1175842-Reviews-Harry_s_Cafe_Steak-New_York_City_New_York.html
Thu 03 Mar 2016 01:54:40,NewYork,BBQ Pit,NotFound,NotFound,Barbecue,-73.97408,40.7478,"719B 2nd Ave, New York City, NY 10016 ",2126875685,10328,NotFound,NotFound,NotFound,NotFound,NotFound,NotFound,/Restaurant_Review-g60763-d4733810-Reviews-BBQ_Pit-New_York_City_New_York.html
Thu 03 Mar 2016 01:55:12,NewYork,Open Kitchen,48,NotFound,NotFound,-74.00999,40.70537,"15 William St, New York City, NY ",2127855555,3175,3.6458,3,1,14,22,8,/Restaurant_Review-g60763-d4823861-Reviews-Open_Kitchen-New_York_City_New_York.html
Thu 03 Mar 2016 01:55:32,NewYork,Red Mango,7,NotFound,NotFound,-73.9922,40.750072,"2 Penn Plz, New York City, NY 10121 ",6466827673,5531,4.1429,0,0,1,4,2,/Restaurant_Review-g60763-d4730276-Reviews-Red_Mango-New_York_City_New_York.html
Thu 03 Mar 2016 01:55:50,NewYork,Patrick Ryan's,1,NotFound,NotFound,-73.95951,40.814716,"3155 Broadway, New York City, NY 10027 ",2125377660,7273,4.0,0,0,0,1,0,/Restaurant_Review-g60763-d5480468-Reviews-Patrick_Ryan_s-New_York_City_New_York.html
