"OTCity","OTName","OTReviewCount","OTPrice","OTLongitude","OTLatitude","OT1","OT2","OT3","OT4","OT5","TAName","TAReviewCount","TAPrice","TACuisine","TALongitude","TALatitude","TARanking","TA1","TA2","TA3","TA4","TA5","OTMean","TAMean","TAP1","OTP1","cheat1","TAP5","OTP5","cheat5","CuisineN","GIndex0.5","GIndex1","TIndex0.5","TIndex1","TIndex1.5","distAbs","PIndex0.5","PIndex1","PIndex1.5","RIndex1500","RIndex2500","TOIndex1","roundedStar","GIndex1.5","TOIndex0.5","TOIndex1.5","GIndexG1","TIndexG1","TOIndexG1","PIndexG1","RIndexG1500","lTARC","TAQ","CuisineN.f","RIndex3500","TAP2","OTP2","TAP3","OTP3","TAP4","OTP4","RIndexG2500","starDist","samp"
"Manhattan","Henry's Restaurant",745,2,-73.968485,40.800925,13,46,90,316,215,"Henry's",112,"4","American",-73.96847,40.80096,1604,4,5,12,48,43,3.64295302,4.08035714,0.03571429,0.01911765,1.64529677197253,0.38392857,0.31617647,1.08905795508957,"Anglo",0.242089101988408,0.206946202692334,0.361091981487732,0.336536549347472,0.446316002800299,0,0.222059514455329,0.267345407637619,0.367975487644866,-0.181732545129005,-0.226979899212322,0.208765932700777,4,0.27351758380588,0.269738976479851,0.258086304735966,0.157712111448152,0.972684168598364,0.172476346191685,0.200211488107151,-0.178200977499024,4.71849887129509,-0.159644468883666,"Anglo",0.0272973884955314,0.04464286,0.06764706,0.10714286,0.13235294,0.42857143,0.46470588,-0.106165407931719,0,0
"Manhattan","ABC Kitchen",3648,3,-73.989714,40.737783,31,189,440,1025,1921,"ABC Kitchen",1137,"4","American",-73.98955,40.737804,52,12,20,93,318,696,4.2308114,4.4705365,0.01053556,0.00859678,1.39390439408607,0.61106234,0.53272324,4.03884271532288,"Anglo",2.38592849475949,2.66362720213836,2.58058037681501,3.00111221024777,3.05320157664897,0,1.8646991448885,2.08690326761294,2.16937205557766,0.92259589322061,1.17753388060648,2.33189366135627,4.5,2.64431634831255,2.09150403689284,2.30392914584375,2.72186452381311,0.972684168598364,2.40177917918068,2.00597865854293,0.854444776283955,7.03614849375054,1.13719944733885,"Anglo",1.05114906467565,0.01755926,0.05241265,0.08165057,0.12201886,0.27919227,0.28424847,1.00790400932915,0,0
"Manhattan","Rosa Mexicano - Union Square",2847,3,-73.991,40.738,67,210,504,1059,1040,"Rosa Mexicano - Union Square",205,"3","Mexican",-73.99079,40.738293,515,4,1,29,95,76,4.01650861,4.16097561,0.0195122,0.02326389,0.452201319810853,0.37073171,0.36111111,0.829101816081859,"Latin",2.38882523483953,2.66956052430406,0.797902968397787,0.808674182898289,0.750566348966327,0,2.73644974125995,3.02045588529377,3.02379748796066,1.66203039512233,2.17634657635439,2.93310481585977,4,2.64897135104495,2.58805376714201,2.92866132156418,2.73225352814333,0.972684168598364,2.99057140554157,3.07894355029191,1.6740738721892,5.32300997913841,0.109011176164986,"Latin",2.13829135002328,0.00487805,0.07291667,0.14146341,0.175,0.46341463,0.36770833,2.00903353421695,0,0
"Manhattan","Hanjan",54,3,-73.990668,40.744179,1,4,7,16,26,"Hanjan",41,"NotFound","Asian",-73.99054,40.74425,1786,0,1,1,25,15,4.14814815,4.3902439,0,0.01851852,0.82187232798116,0.35714286,0.48148148,0.432930008904083,"Asia",2.41604009373164,2.68294912303537,2.42648194769103,2.81173559017524,2.84739105082636,0,0.114319140007984,0.0601436686253188,0.0303076302283397,2.44979117356933,2.89794142914173,2.40508855619672,4.5,2.66806492045716,2.11837094449661,2.39577950207085,2.71282967498115,0.972684168598364,2.43997038594618,0.0973641295874057,2.39805225931807,3.71357206670431,0.868543802290192,"Asia",2.81908127969534,0.02380952,0.07407407,0.02380952,0.12962963,0.5952381,0.2962963,2.76986827969169,0,0
"Manhattan","Vai Restaurant",638,2,-73.977438,40.784139,9,29,46,163,273,"Vai",109,"3","Italian",-73.978,40.7835,1050,0,4,8,33,64,3.48275862,4.44036697,0,0.01730769,0.274029046385823,0.58715596,0.525,0.977024688955754,"Italy",0.597502791597501,0.681989536927629,0.664278436657614,0.784185133311615,0.92941991032625,0,1.00662795762754,1.02531460728687,1.13885006750899,0.299036860208041,0.813821812929401,0.698934711411279,4.5,0.857115879028977,0.645493701164835,0.856480798093508,0.456731624317771,0.972684168598364,0.481146912470194,0.827864602669971,0.309343524157159,4.69134788222914,1.03438062022146,"Italy",1.14731802747811,0.03669725,0.05576923,0.0733945,0.08846154,0.30275229,0.31346154,0.835292827737142,0,0
"Manhattan","Poco",496,2,-73.982982,40.722627,16,34,72,159,159,"Poco",38,"4","American",-73.9829,40.72247,3753,2,1,3,13,19,3.48991935,4.21052632,0.05263158,0.03636364,1.36916243571037,0.5,0.36136364,1.23844188711051,"Anglo",1.82180763444832,1.88067175617772,1.78515364878662,1.92779347127607,2.05362595527284,0,0.90953612500201,1.19409817139321,1.36336183843986,1.36842467691241,1.6555012804266,1.65227803249791,4,1.90290904429818,1.56506478684383,1.66735398711481,1.82522231511398,0.972684168598364,1.63109612838958,1.09557323911075,1.3160248143655,3.63758615972639,0.274847994096256,"Anglo",1.81174742858393,0.02631579,0.07727273,0.07894737,0.16363636,0.34210526,0.36136364,1.66329986387485,0,0
"Manhattan","Shinbashi",196,3,-73.977696,40.75711,20,11,39,53,37,"Shinbashi",35,"4","Japanese",-73.97743,40.75699,3725,2,3,3,15,12,2.83673469,3.91428571,0.05714286,0.125,0.122710849734422,0.34285714,0.23125,0.785569746111119,"Asia",2.68179540412359,2.6324750681398,2.36554007304342,2.57526392041107,2.57120955129802,0,3.28550030365877,2.96914933839458,2.7393303033848,2.08116481799392,2.17766673467801,2.49594137477907,4,2.52071947510699,2.57358151668179,2.357076047208,2.75473653755982,0.972684168598364,2.63478784781754,3.13312737448247,1.98962418344194,3.55534806148941,-0.710222704415474,"Asia",2.27746802771659,0.08571429,0.06875,0.08571429,0.24375,0.42857143,0.33125,2.22595506050331,0,0
"Manhattan","East 12th Osteria",169,3,-73.983724,40.730212,6,13,19,63,99,"East 12th Osteria",32,"NotFound","Italian",-73.98373,40.730213,2556,1,2,1,7,21,4.94674556,4.40625,0.03125,0.03,0.922751125748761,0.65625,0.495,0.846344187169667,"Italy",2.29284279209172,2.34920329724198,1.51187747215954,1.75825418950531,1.82560293610582,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.70137091908874,2.17528668644487,2.24995676070861,4.5,2.3348649762035,2.18163229961331,2.23846783776156,2.29249447702465,0.972684168598364,2.19631704222407,0.0973641295874057,1.65238157901264,3.46573590279973,0.921611584028197,"Italy",2.28621073771456,0.0625,0.065,0.03125,0.095,0.21875,0.315,2.11443044250919,0,0
"Manhattan","OCabanon",157,3,-73.994619,40.748671,5,3,14,76,62,"OCabanon",119,"2","French",-73.994545,40.748787,376,0,4,9,35,71,4.24840764,4.45378151,0,0.03125,0.482374439781223,0.59663866,0.3875,1.08351342294184,"Europe",2.04017976215181,2.40206074486072,0.898229044105647,1.19834766262157,1.26297609010822,0,1.96886846981806,2.40113627140334,2.5123136028866,1.86232603386817,2.21364415956525,2.53608480612789,4.5,2.45470148694123,2.13699480374061,2.59065099476169,2.40822650906828,0.972684168598364,2.550762483215,2.39491336028387,1.8272927934505,4.77912349311153,1.08081492924221,"Europe",2.05597881303061,0.03361345,0.01875,0.07563025,0.0875,0.29411765,0.475,2.01645530067385,0,0
"Manhattan","Blue Fin - New York",4598,3,-73.985265,40.759281,84,329,707,1823,1497,"Blue Fin",1389,"2","Sushi",-73.985596,40.759327,340,42,52,196,573,527,3.83645063,4.07559395,0.03021583,0.01891892,4.22449506703969,0.37913669,0.33716216,2.89831746731152,"Asia",2.80844729349139,2.62349932098201,2.37198549776595,2.49113226487207,2.48725153317201,0,2.67981656421316,2.55246101932826,2.48377819270329,2.93264749627255,2.23182282844198,2.56540638414732,4,2.49061324822691,2.89136661679338,2.37456560139513,2.69052906010641,0.972684168598364,2.62467101896351,2.57312359499053,2.86397584536292,7.23633934275434,-0.172911414318169,"Asia",1.94123974600154,0.03741007,0.0740991,0.14100719,0.15923423,0.41223022,0.41058559,2.38600665506909,0,0
"Manhattan","Bella Luna - NYC",506,2,-73.971106,40.787933,1,14,59,205,161,"Bella Luna - NYC",80,"3","Italian",-73.971245,40.788044,2263,1,6,10,23,40,3.61857708,4.1875,0.0125,0.00227273,1.20733393560263,0.5,0.36590909,1.27869593976417,"Italy",0.385477642003186,0.521465209652723,0.485185664902926,0.635540413904687,0.772015750128619,0,0.746095031667076,0.841566437168804,0.951002347663519,0.199356958770135,0.477253278291521,0.521404455226624,4,0.679759203016367,0.402253995774496,0.668738514631139,0.390732074145957,0.972684168598364,0.403225197036669,0.732342790606201,0.194359611267953,4.38202663467388,0.198563057847871,"Italy",0.821203126118957,0.075,0.03181818,0.125,0.13409091,0.2875,0.46590909,0.554496598109751,0,0
"Manhattan","Firenze",352,3,-73.9533,40.7756,11,22,27,127,133,"Firenze Ristorante",52,"4","Italian",-73.95331,40.77572,2333,0,7,5,19,21,3.71875,4.03846154,0,0.034375,0.221879837370369,0.40384615,0.415625,0.49785348330967,"Italy",1.00904656777083,0.889413135496329,1.2070987896576,1.06895973478468,1.08911985137897,0,1.09616419591809,1.11108629625181,1.18965539317489,0.347526186301406,0.687507521837593,0.850635558416011,4,0.967470618446329,0.955882177136291,0.929431280172269,0.729325676609046,0.972684168598364,0.695335429574447,0.953913271762911,0.338572294704518,3.95124371858143,-0.29894739594593,"Italy",1.05032127169422,0.13461538,0.06875,0.09615385,0.084375,0.36538462,0.396875,0.773613960173306,0,0
"Manhattan","Rasa",70,2,-73.997567,40.732765,2,4,12,34,28,"Rasa",36,"NotFound","Asian",-73.99765,40.73297,2612,1,2,6,13,14,4.6,4.02777778,0.02777778,0.025,0.928634884142982,0.38888889,0.35,0.581976773429547,"Asia",2.41599376972851,2.56122348855782,2.39598215525709,2.7382591631901,2.75051579498705,0,0.114319140007984,0.0601436686253188,0.0303076302283397,2.26051485749126,2.37631759634211,2.33072568037173,4,2.50012777037473,2.27838401489524,2.24106656415611,2.64942184715202,0.972684168598364,2.43499875064231,0.0973641295874057,2.17422096277712,3.58351893845611,-0.332114759532186,"Asia",2.36300188716664,0.05555556,0.05,0.16666667,0.15,0.36111111,0.425,2.37285996636907,0,0
"Manhattan","Lavagna",606,3,-73.982502,40.724076,4,11,36,193,282,"Lavagna",85,"4","Italian",-73.98239,40.72411,1555,1,5,8,26,45,3.82178218,4.28235294,0.01176471,0.00760456,1.05164063655552,0.52941176,0.53612167,0.497956506711064,"Italy",1.92032785476275,1.96227490128673,1.33565958051428,1.49325273250811,1.56349486177584,0,0.95644198874085,1.24969289441634,1.42470888998992,1.09792842135726,1.6280844265403,1.86103046415189,4.5,1.97939707984042,1.79068340701073,1.88657450445224,1.89012559549902,0.972684168598364,1.79561568295677,1.1400408976297,1.09351491764132,4.44265125649032,0.510336275558655,"Italy",1.92498244993566,0.05882353,0.02091255,0.09411765,0.06844106,0.30588235,0.36692015,1.62083168754503,0,0
"Manhattan","Blue Ribbon Brasserie",62,3,-74.002963,40.725431,1,3,7,17,35,"Blue Ribbon Brasserie",251,"4","French",-74.003075,40.725483,560,1,5,28,83,134,4.37096774,4.37051793,0.00398406,0.01587302,0.723759399544176,0.53386454,0.55555556,0.478766056760538,"Europe",2.02932644938971,2.1468673535546,1.30808915361279,1.2343867683391,1.15451523336102,0,1.97674895024023,1.87436442860254,1.80449592761369,1.39242387772154,1.35321904052622,2.24765467801208,4.5,2.1095306625743,2.12302414855295,2.20763700775386,2.22863604372006,0.972684168598364,2.34566826326435,1.95460409049513,1.40339906515406,5.52545293913178,0.805525811476312,"Europe",1.46850565124479,0.01992032,0.04761905,0.11155378,0.11111111,0.33067729,0.26984127,1.42474466427161,0,0
"Manhattan","Indochine",887,4,-73.992523,40.729241,28,67,140,298,236,"Indochine",186,"3","Asian",-73.992065,40.729263,1068,4,12,27,75,68,3.33032694,4.02688172,0.02150538,0.03641092,0.157208783567211,0.3655914,0.30689207,1.13617711258157,"Asia",2.59634312629761,2.64333199551979,2.96057439979995,3.03215392917971,2.91208308244359,0,3.04627165158835,3.14351543952647,3.00988640035462,1.90663101334369,2.0907527609225,2.29642286215637,4,2.52780599688022,2.24128474159155,2.1968619134335,2.79313899811628,0.972684168598364,2.44571656930763,3.40374005787088,1.92453817207418,5.2257466737132,-0.33543149589081,"Asia",2.18607178996499,0.06451613,0.08712614,0.14516129,0.18205462,0.40322581,0.38751625,2.08618079850817,0,0
"Manhattan","Sant Ambroeus - Madison Avenue",238,4,-73.962863,40.775278,8,22,31,82,97,"Ristorante Sant Ambroeus",188,"4","Italian",-73.963,40.775433,646,6,6,19,66,91,4.02521008,4.22340426,0.03191489,0.03333333,0.891220215379725,0.48404255,0.40416667,0.862443935078381,"Italy",0.657450810677014,0.983684053338453,0.917939658809445,1.15316994303753,1.25299130853255,0,1.11507544101156,1.38462971349949,1.47941415915158,0.403933895577715,0.972509406646255,0.957552115286681,4,1.16207695290569,0.652079550649363,1.12687217936053,0.884576161979981,0.972684168598364,0.857192369941021,1.33177579489425,0.422383745527301,5.23644196282995,0.314648830399758,"Italy",1.20612464598145,0.03191489,0.09166667,0.10106383,0.12916667,0.35106383,0.34166667,0.90661741098012,0,0
"Manhattan","Coppola's West",361,3,-73.979935,40.783806,11,18,64,121,147,"Coppola's Pizzeria Restaurant",218,"NotFound","Italian",-73.97881,40.783127,1030,6,10,21,59,122,4.03878116,4.28899083,0.02752294,0.03047091,0.854409009015874,0.55963303,0.40720222,1.37294362051193,"Italy",0.57960000691201,0.683769659705309,0.666896254650341,0.789519616500349,0.937211247227416,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.313351480116533,0.845398534021458,0.701047163959737,4.5,0.865055858498718,0.62436181466843,0.865108880685717,0.457974612567092,0.972684168598364,0.483663389989508,0.0973641295874057,0.325230133511724,5.38449506278909,0.533553430069031,"Italy",1.17458062446099,0.04587156,0.0498615,0.09633028,0.17728532,0.2706422,0.33518006,0.859862285464218,0,0
"Manhattan","Good Restaurant",528,3,-74.001601,40.737407,3,23,57,159,118,"Good",93,"4","Contemporary",-74.00175,40.737293,1348,1,2,9,51,30,2.73863636,4.15053763,0.01075269,0.00833333,1.00633066806668,0.32258065,0.32777778,0.514178009548698,"AAOther",2.01717646320458,2.2497333657463,1.27404444877849,1.34803270980609,1.33366556822277,0,2.06871214200361,2.06753909773038,2.06771481042329,1.83101684210132,2.32414533120116,2.36611677068054,4,2.29379230273985,2.1462433597245,2.40048016456859,2.17757847333741,0.972684168598364,2.2984173899483,2.03251613770025,1.85041000450017,4.53259949315326,0.0758438125787329,"AAOther",2.42834203637156,0.02150538,0.06388889,0.09677419,0.15833333,0.5483871,0.44166667,2.25871722051972,0,0
"Manhattan","Caviar Russe",313,4,-73.974,40.76,4,8,19,65,224,"Caviar Russe",77,"4","French",-73.97366,40.7607,832,1,1,1,16,59,4.65495208,4.74025974,0.01282051,0.0125,0.932255658539427,0.75641026,0.7,0.747806986618429,"Europe",2.26447227375944,2.29753713002922,1.31816614746116,1.30747877288983,1.25759595281063,0,3.44833657157633,2.96029049714718,2.68190763734981,2.58648187602791,2.39137848095007,2.45716610869648,4.5,2.25410579634705,2.38248640182034,2.40661761081899,2.35705871304898,0.972684168598364,2.54279146828841,3.10606573977598,2.72126246868161,4.34380542185368,2.02940152780907,"Europe",2.28592453091191,0.01282051,0.025,0.01282051,0.059375,0.20512821,0.203125,2.43413325764161,0,0
"Manhattan","Il Mulino Prime",81,4,-74.003747,40.722184,11,15,12,17,27,"Il Mulino Prime",31,"NotFound","Italian",-74.00361,40.72241,6077,5,2,3,10,11,3.45679012,3.64516129,0.16129032,0.13414634,1.06471565520935,0.35483871,0.32926829,0.570531810111078,"Italy",1.86159756910132,1.99539856682679,1.79210693857915,1.8120608503322,1.73729327388014,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.50675472469564,1.6393734096477,1.89779600595925,3.5,1.9662914710496,1.76807335357539,1.87337206738964,2.09261612149271,0.972684168598364,1.99271000290762,0.0973641295874057,1.44523040286323,3.43398720448515,-1.60242478488569,"Italy",1.65317317821942,0.06451613,0.18292683,0.09677419,0.14634146,0.32258065,0.20731707,1.60797793501827,0,0
"Manhattan","Narcissa Restaurant",356,4,-73.990785,40.727931,10,24,51,117,158,"Narcissa",139,"NotFound","American",-73.99093,40.729282,768,3,4,17,63,54,4.12640449,4.20143885,0.0212766,0.02777778,0.738393362729805,0.38297872,0.43888889,0.28363973452078,"Anglo",2.6446017710707,2.64622343046489,2.44961056918816,2.70570661846388,2.72630116632535,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.66700630881254,1.90695038099477,2.38166985819511,4,2.527757503378,2.43125799482656,2.24275496744549,2.76850602808881,0.972684168598364,2.5173109255057,0.0973641295874057,1.68824399291663,4.93447393313069,0.24168063051,"Anglo",2.00931533738433,0.02836879,0.06666667,0.12056738,0.14166667,0.44680851,0.325,1.87876261276759,0,0
"Manhattan","El Cid",83,2,-74.000232,40.742616,7,19,14,27,16,"El Cid",48,"NotFound","Spanish",-74.000145,40.742584,3473,4,4,4,14,22,3.31325301,3.95833333,0.08333333,0.08433735,0.906055332698489,0.45833333,0.19277108,0.868391195067929,"Europe",1.76863600186004,2.17420904334479,1.1178611019695,1.2513452511303,1.26383460336833,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.73462080189515,2.27895865835402,2.28520389625268,4,2.28160746292694,1.84679150214193,2.39958563380805,2.09106020923805,0.972684168598364,2.20017463478049,0.0973641295874057,1.67725698495522,3.87120101090789,-0.564286304635959,"Europe",2.35642031801962,0.08333333,0.22891566,0.08333333,0.1686747,0.29166667,0.3253012,2.17752171789132,0,0
"Manhattan","The Breslin Bar and Dining Roo",258,3,-73.988735,40.745443,19,27,35,74,85,"The Breslin",472,"NotFound","Pub",-73.98803,40.745796,731,19,27,78,180,168,3.48449612,3.95550847,0.04025424,0.07916667,-0.51907141203533,0.3559322,0.35416667,0.556932721127103,"AAOther",2.55065297985739,2.74645163937865,1.50450649939797,1.61104196501476,1.56416407784335,0,0.114319140007984,0.0601436686253188,0.0303076302283397,2.31841398731485,2.69531314904884,2.80476235898842,4,2.70637834588533,2.53459698635893,2.78586318272311,2.7798873743686,0.972684168598364,2.83415882066167,0.0973641295874057,2.37651674254653,6.15697898558556,-0.57091977735321,"AAOther",2.55465671540009,0.05720339,0.1125,0.16525424,0.14583333,0.38135593,0.30833333,2.55162470150114,0,0
"Manhattan","MR CHOW - 57th",1119,4,-73.964281,40.758875,104,146,168,242,340,"Mr. Chow - 57th",179,"4","Chinese",-73.96443,40.7587,2867,17,10,33,53,66,3.18856122,3.7877095,0.09497207,0.104,0.3251724847356,0.36871508,0.34,0.895804785602428,"Asia",1.46957659530851,1.66953989977616,1.63983002719257,1.83476672253301,1.96653243709004,0,1.95809942983241,2.12872703008227,2.12960171535279,1.27360209064173,1.75849067983096,1.57237926541492,4,1.78571025507161,1.37456219894498,1.66347317744764,1.55486332057489,0.972684168598364,1.48750510055326,2.2043843705463,1.2304949427787,5.18738580584075,-1.12813148560227,"Asia",2.0198772193429,0.05586592,0.146,0.18435754,0.168,0.29608939,0.242,1.75643266870437,0,0
"Manhattan","Mira Sushi & Izakaya Bar",258,2,-73.992473,40.741795,10,28,28,89,103,"Mira Sushi Izakaya",34,"3","Japanese",-73.992455,40.7417,2380,0,0,3,18,13,3.95736434,4.29411765,0,0.03875969,0.33995731352108,0.38235294,0.39922481,0.496767054713154,"Asia",2.34654791994309,2.63786576632329,2.2502835909139,2.74380743664886,2.81267982883909,0,2.50391947475885,2.88354271318781,2.94630202516219,2.31281819202495,2.72650352284781,2.37616607623168,4.5,2.63413321799588,2.10770328706331,2.36580410848642,2.6674859431859,0.972684168598364,2.40863364836302,2.8785612494621,2.25663278375097,3.52636052461616,0.550137111862158,"Asia",2.67584848335772,0,0.10852713,0.08823529,0.10852713,0.52941176,0.34496124,2.60682580552807,0,0
"Manhattan","Paname French Restaurant",41,2,-73.965406,40.758669,1,1,7,12,20,"Paname",29,"NotFound","French",-73.96544,40.758682,2215,1,0,0,10,18,4.19512195,4.51724138,0.03448276,0.02439024,0.947845103857451,0.62068966,0.48780488,0.630453966667187,"Europe",1.61940617207202,1.76723006389611,0.99752476690271,1.0367325439212,1.05337481436945,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.5081118975602,1.93641576564816,1.90002909530598,4.5,1.85820388541603,1.71959844288645,1.99170086934547,1.65998735184906,0.972684168598364,1.79598351820976,0.0973641295874057,1.47790874533829,3.36729582998647,1.28976931983561,"Europe",2.14570340204795,0,0.02439024,0,0.17073171,0.34482759,0.29268293,1.93477476284562,0,0
"Manhattan","Jams - NYC",90,2,-73.976823,40.764832,7,16,25,18,24,"Jams Restaurant",75,"NotFound","American",-73.97665,40.76477,1476,3,5,12,26,30,3.4,4.04,0.03947368,0.07777778,0.589036418876477,0.39473684,0.26666667,0.74106363670902,"Anglo",1.93340174149299,2.08537443061648,2.80875662750673,2.90116202385302,2.82712417612148,0,0.114319140007984,0.0601436686253188,0.0303076302283397,2.46458268605701,2.36821901833707,1.80624967143421,4,2.09344927027687,1.64599502569797,1.81515054806067,2.13995490870365,0.972684168598364,1.86382602908392,0.0973641295874057,2.46273009314867,4.31748811353631,-0.29231392322868,"Anglo",2.33684814246895,0.06578947,0.17777778,0.15789474,0.27777778,0.34210526,0.2,2.41878248469054,0,0
"Manhattan","El Vez New York",266,2,-74.01514,40.714316,5,9,45,121,100,"El Vez",110,"NotFound","Mexican",-74.01542,40.71481,933,2,5,12,51,40,4.29323308,4.10909091,0.01818182,0.01785714,0.912643130558687,0.36363636,0.35714286,0.567909396257419,"Latin",0.662824397894784,0.896510886632332,0.213878909206172,0.217987998699988,0.224132125256774,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.330375024167697,0.57224403833782,1.02479648624247,4,1.02563487468627,0.764765234904654,1.17869697706888,0.832274925221487,0.972684168598364,0.939454719238449,0.0973641295874057,0.367095623239677,4.70048036579242,-0.0634591144835312,"Latin",0.822393545982256,0.04545455,0.03214286,0.10909091,0.16071429,0.46363636,0.43214286,0.611907771567245,0,0
"Manhattan","Bricco Restaurant",357,2,-73.984021,40.766045,9,27,72,146,106,"Bricco Restaurant",117,"3","Italian",-73.984,40.766098,1394,3,5,13,48,48,3.90196078,4.13675214,0.02564103,0.025,0.936479895335278,0.41025641,0.29444444,1.05822586078155,"Italy",1.98579313083576,2.0126949353154,1.84925995849543,1.84349798615629,1.83276239327493,0,2.18436397296894,2.16541864782449,2.19788837752283,2.39683887788181,2.33949020963523,2.02380693028715,4,2.01957821914897,2.02112935497159,2.00512324081062,1.98246133494231,0.972684168598364,2.01123972636292,2.08834749760941,2.41465215867149,4.76217393479776,0.0294095035579772,"Italy",2.32674835698393,0.04273504,0.075,0.11111111,0.2,0.41025641,0.40555556,2.40452532045054,0,0
"Manhattan","Frank Restaurant",75,2,-73.988614,40.726809,4,8,2,28,38,"Frank",91,"3","Italian",-73.98863,40.72681,1396,2,1,11,35,42,4.37333333,4.25274725,0.02197802,0.05,0.678902027854894,0.46153846,0.475,0.523047387832323,"Italy",2.75432040274702,2.55732379361471,1.96364923857836,1.98961855288052,1.93488330817307,0,3.26544566414011,3.04095816657522,2.88725909452318,1.73868137126173,1.99540503384346,2.45207687118219,4.5,2.41939326839661,2.66514345234622,2.31586125600241,2.59539250586081,0.972684168598364,2.47630592225846,3.11427277788073,1.73922232583067,4.51085950651685,0.41415092115852,"Italy",2.14843979187326,0.01098901,0.1,0.12087912,0.025,0.38461538,0.35,2.01519337632781,0,0
"Manhattan","Sushi of Gari - Columbus Avenu",536,4,-73.9762,40.7809,12,42,76,184,246,"Gari of Columbus",66,"4","Japanese",-73.97617,40.78101,2543,1,3,11,21,30,4.27238806,4.15151515,0.01515152,0.02142857,0.731000948337064,0.45454545,0.43928571,0.633469742598895,"Asia",0.561852858800435,0.787931855891561,0.646075908150129,0.887416949583375,1.10817857122901,0,0.75974004714041,1.05458764795928,1.22906818362805,0.461046029039517,0.948537823220364,0.799102636410586,4,0.984972050185796,0.610514928125532,0.96071635051809,0.584845708565404,0.972684168598364,0.622527061014677,0.87863675170054,0.44459080549892,4.18965474202643,0.0791605489373594,"Asia",1.2723079361243,0.04545455,0.075,0.16666667,0.13571429,0.31818182,0.32857143,0.970905510381711,0,0
"Manhattan","Baraonda",293,3,-73.957008,40.77065,22,25,50,123,100,"Baraonda",47,"4","Italian",-73.95723,40.770763,3445,2,3,6,22,14,4.14334471,3.91489362,0.04255319,0.06875,0.468092496328581,0.29787234,0.3125,0.49867767052082,"Italy",0.984249998384199,1.066981084944,1.23240285664054,1.23531243832956,1.2825795587148,0,1.28040861155043,1.42981909923684,1.49874257136123,0.621202301723035,0.99911413351189,1.03860969130845,4,1.19442249543557,0.95883562509124,1.16056596263456,0.913515637391074,0.972684168598364,0.885961341328601,1.33876055391096,0.613341412167787,3.85014760171006,-0.706905968056849,"Italy",1.31784956644248,0.06382979,0.078125,0.12765957,0.15625,0.46808511,0.384375,1.05235080750662,0,0
"Manhattan","Forcella Park Ave",188,2,-73.985037,40.742551,12,13,33,62,80,"Forcella",67,"NotFound","Italian",-73.98442,40.74229,1453,0,1,7,35,24,4.17553191,4.2238806,0,0.06,0.143228571314273,0.35820896,0.4,0.442951376130566,"Italy",2.37857453658421,2.62985772255126,1.66271420080105,1.98965648129814,2.07172689570699,0,0.114319140007984,0.0601436686253188,0.0303076302283397,2.14378842230613,2.7976814755621,2.56555990789826,4,2.63363219554512,2.32783007367759,2.55855287709955,2.60265347915273,0.972684168598364,2.54382816862407,0.0973641295874057,2.15311813521773,4.20469261939097,0.317965566758385,"Italy",2.77007524082621,0.01492537,0.065,0.10447761,0.165,0.52238806,0.31,2.63100298740825,0,0
"Manhattan","Carlyle Restaurant",563,4,-73.963266,40.774324,20,67,69,113,331,"Carlyle Restaurant",233,"4","French",-73.963005,40.774273,1270,17,13,25,55,123,4.38365897,4.09012876,0.07296137,0.03333333,2.51383003031961,0.527897,0.55166667,0.364335155103373,"Europe",0.711081963431183,1.0365386100568,0.564985587478899,0.690596345558341,0.739404935291552,0,1.20863335995127,1.46470639666928,1.54437408374711,0.581431793262254,1.19290298308546,1.148573776615,4,1.21215513965543,0.819755192844953,1.32619436693987,0.936823935150908,0.972684168598364,1.03980481832799,1.42608806247928,0.595374351873605,5.4510384535657,-0.126477105297413,"Europe",1.46631667808061,0.05579399,0.11166667,0.10729614,0.115,0.2360515,0.18833333,1.14225962356732,0,0
"Manhattan","Blenheim",253,3,-74.004009,40.737536,8,30,52,84,106,"Blenheim Restaurant",35,"NotFound","American",-74.004005,40.737686,2534,2,2,6,14,11,4.3083004,3.85714286,0.05714286,0.02857143,1.31816986296045,0.31428571,0.37857143,0.367931608388391,"Anglo",1.7791950536451,2.05007513079008,2.0641944805833,2.40371872208264,2.54361280621959,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.68260933953308,2.1875971060736,1.86129937436627,4,2.1413240029032,1.67468134547309,1.90748373362436,1.92299004933938,0.972684168598364,1.77638150346491,0.0973641295874057,1.62196416697551,3.55534806148941,-0.899276676857119,"Anglo",2.30011860623374,0.05714286,0.10714286,0.17142857,0.18571429,0.4,0.3,2.12257549152211,0,0
